State,Year,Crime Type,Crime Count
Washington,1982,Data.Totals.Violent.Assault,10116.0
Washington,1983,Data.Totals.Violent.Assault,9318.0
Washington,1984,Data.Totals.Violent.Assault,10051.0
Washington,1985,Data.Totals.Violent.Assault,10285.0
Washington,1986,Data.Totals.Violent.Assault,10869.0
Washington,1987,Data.Totals.Violent.Assault,10902.0
Washington,1988,Data.Totals.Violent.Assault,11930.0
Washington,1989,Data.Totals.Violent.Assault,12641.0
Washington,1990,Data.Totals.Violent.Assault,14731.0
Washington,1991,Data.Totals.Violent.Assault,15181.0
Washington,1992,Data.Totals.Violent.Assault,16321.0
Washington,1993,Data.Totals.Violent.Assault,16181.0
Washington,1994,Data.Totals.Violent.Assault,16329.0
Washington,1995,Data.Totals.Violent.Assault,15602.0
Washington,1996,Data.Totals.Violent.Assault,14187.0
Washington,1997,Data.Totals.Violent.Assault,14864.0
Washington,1998,Data.Totals.Violent.Assault,14839.0
Washington,1999,Data.Totals.Violent.Assault,13026.0
Washington,2000,Data.Totals.Violent.Assault,13043.0
Washington,2001,Data.Totals.Violent.Assault,12545.0
Washington,2002,Data.Totals.Violent.Assault,12249.0
Washington,2003,Data.Totals.Violent.Assault,12509.0
Washington,2004,Data.Totals.Violent.Assault,12417.0
Washington,2005,Data.Totals.Violent.Assault,12941.0
Washington,2006,Data.Totals.Violent.Assault,12934.0
Washington,2007,Data.Totals.Violent.Assault,12862.0
Washington,2008,Data.Totals.Violent.Assault,12623.0
Washington,2009,Data.Totals.Violent.Assault,12928.0
Washington,2010,Data.Totals.Violent.Assault,12476.0
Washington,2011,Data.Totals.Violent.Assault,12042.0
Washington,2012,Data.Totals.Violent.Assault,12242.0
Washington,2013,Data.Totals.Violent.Assault,11601.0
Washington,2014,Data.Totals.Violent.Assault,11627.0
Washington,2015,Data.Totals.Violent.Assault,12029.0
Washington,2016,Data.Totals.Violent.Assault,13100.0
Washington,2017,Data.Totals.Violent.Assault,13673.0
Washington,2018,Data.Totals.Violent.Assault,14251.0
Washington,2019,Data.Totals.Violent.Assault,13700.0
West Virginia,1960,Data.Totals.Violent.Assault,803.0
West Virginia,1961,Data.Totals.Violent.Assault,788.0
West Virginia,1962,Data.Totals.Violent.Assault,732.0
West Virginia,1963,Data.Totals.Violent.Assault,756.0
West Virginia,1964,Data.Totals.Violent.Assault,900.0
West Virginia,1965,Data.Totals.Violent.Assault,1003.0
West Virginia,1966,Data.Totals.Violent.Assault,1104.0
West Virginia,1967,Data.Totals.Violent.Assault,1229.0
West Virginia,1968,Data.Totals.Violent.Assault,1321.0
West Virginia,1969,Data.Totals.Violent.Assault,1224.0
West Virginia,1970,Data.Totals.Violent.Assault,1457.0
West Virginia,1971,Data.Totals.Violent.Assault,1491.0
West Virginia,1972,Data.Totals.Violent.Assault,1482.0
West Virginia,1973,Data.Totals.Violent.Assault,1449.0
West Virginia,1974,Data.Totals.Violent.Assault,1542.0
West Virginia,1975,Data.Totals.Violent.Assault,1794.0
West Virginia,1976,Data.Totals.Violent.Assault,1759.0
West Virginia,1977,Data.Totals.Violent.Assault,1690.0
West Virginia,1978,Data.Totals.Violent.Assault,1858.0
West Virginia,1979,Data.Totals.Violent.Assault,1912.0
West Virginia,1980,Data.Totals.Violent.Assault,2167.0
West Virginia,1981,Data.Totals.Violent.Assault,2024.0
West Virginia,1982,Data.Totals.Violent.Assault,2031.0
West Virginia,1983,Data.Totals.Violent.Assault,2147.0
West Virginia,1984,Data.Totals.Violent.Assault,2148.0
West Virginia,1985,Data.Totals.Violent.Assault,2054.0
West Virginia,1986,Data.Totals.Violent.Assault,1893.0
West Virginia,1987,Data.Totals.Violent.Assault,1493.0
West Virginia,1988,Data.Totals.Violent.Assault,1386.0
West Virginia,1989,Data.Totals.Violent.Assault,1463.0
West Virginia,1990,Data.Totals.Violent.Assault,1831.0
West Virginia,1991,Data.Totals.Violent.Assault,2135.0
West Virginia,1992,Data.Totals.Violent.Assault,2537.0
West Virginia,1993,Data.Totals.Violent.Assault,2520.0
West Virginia,1994,Data.Totals.Violent.Assault,2690.0
West Virginia,1995,Data.Totals.Violent.Assault,2584.0
West Virginia,1996,Data.Totals.Violent.Assault,2672.0
West Virginia,1997,Data.Totals.Violent.Assault,2759.0
West Virginia,1998,Data.Totals.Violent.Assault,3410.0
West Virginia,1999,Data.Totals.Violent.Assault,5259.0
West Virginia,2000,Data.Totals.Violent.Assault,4597.0
West Virginia,2001,Data.Totals.Violent.Assault,3968.0
West Virginia,2002,Data.Totals.Violent.Assault,3179.0
West Virginia,2003,Data.Totals.Violent.Assault,3542.0
West Virginia,2004,Data.Totals.Violent.Assault,3922.0
West Virginia,2005,Data.Totals.Violent.Assault,3735.0
West Virginia,2006,Data.Totals.Violent.Assault,3776.0
West Virginia,2007,Data.Totals.Violent.Assault,3716.0
West Virginia,2008,Data.Totals.Violent.Assault,3654.0
West Virginia,2009,Data.Totals.Violent.Assault,4086.0
West Virginia,2010,Data.Totals.Violent.Assault,4390.0
West Virginia,2011,Data.Totals.Violent.Assault,4236.0
West Virginia,2012,Data.Totals.Violent.Assault,4538.0
West Virginia,2013,Data.Totals.Violent.Assault,4203.0
West Virginia,2014,Data.Totals.Violent.Assault,4358.0
West Virginia,2015,Data.Totals.Violent.Assault,4729.0
West Virginia,2016,Data.Totals.Violent.Assault,5099.0
West Virginia,2017,Data.Totals.Violent.Assault,4964.0
West Virginia,2018,Data.Totals.Violent.Assault,3945.0
West Virginia,2019,Data.Totals.Violent.Assault,4464.0
Wisconsin,1960,Data.Totals.Violent.Assault,775.0
Wisconsin,1961,Data.Totals.Violent.Assault,743.0
Wisconsin,1962,Data.Totals.Violent.Assault,691.0
Wisconsin,1963,Data.Totals.Violent.Assault,734.0
Wisconsin,1964,Data.Totals.Violent.Assault,1127.0
Wisconsin,1965,Data.Totals.Violent.Assault,1223.0
Wisconsin,1966,Data.Totals.Violent.Assault,1216.0
Wisconsin,1967,Data.Totals.Violent.Assault,1503.0
Wisconsin,1968,Data.Totals.Violent.Assault,1652.0
Wisconsin,1969,Data.Totals.Violent.Assault,1823.0
Wisconsin,1970,Data.Totals.Violent.Assault,1946.0
Wisconsin,1971,Data.Totals.Violent.Assault,2079.0
Wisconsin,1972,Data.Totals.Violent.Assault,2195.0
Wisconsin,1973,Data.Totals.Violent.Assault,2436.0
Wisconsin,1974,Data.Totals.Violent.Assault,2734.0
Wisconsin,1975,Data.Totals.Violent.Assault,2971.0
Wisconsin,1976,Data.Totals.Violent.Assault,2929.0
Wisconsin,1977,Data.Totals.Violent.Assault,2961.0
Wisconsin,1978,Data.Totals.Violent.Assault,3053.0
Wisconsin,1979,Data.Totals.Violent.Assault,4064.0
Wisconsin,1980,Data.Totals.Violent.Assault,4403.0
Wisconsin,1981,Data.Totals.Violent.Assault,4749.0
Wisconsin,1982,Data.Totals.Violent.Assault,4856.0
Wisconsin,1983,Data.Totals.Violent.Assault,4663.0
Wisconsin,1984,Data.Totals.Violent.Assault,5293.0
Wisconsin,1985,Data.Totals.Violent.Assault,5519.0
Wisconsin,1986,Data.Totals.Violent.Assault,7746.0
Wisconsin,1987,Data.Totals.Violent.Assault,7700.0
Wisconsin,1988,Data.Totals.Violent.Assault,6047.0
Wisconsin,1989,Data.Totals.Violent.Assault,6006.0
Wisconsin,1990,Data.Totals.Violent.Assault,6196.0
Wisconsin,1991,Data.Totals.Violent.Assault,6330.0
Wisconsin,1992,Data.Totals.Violent.Assault,6276.0
Wisconsin,1993,Data.Totals.Violent.Assault,6116.0
Wisconsin,1994,Data.Totals.Violent.Assault,6590.0
Wisconsin,1995,Data.Totals.Violent.Assault,7602.0
Wisconsin,1996,Data.Totals.Violent.Assault,6767.0
Wisconsin,1997,Data.Totals.Violent.Assault,7521.0
Wisconsin,1998,Data.Totals.Violent.Assault,7308.0
Wisconsin,1999,Data.Totals.Violent.Assault,7225.0
Wisconsin,2000,Data.Totals.Violent.Assault,6829.0
Wisconsin,2001,Data.Totals.Violent.Assault,6708.0
Wisconsin,2002,Data.Totals.Violent.Assault,6134.0
Wisconsin,2003,Data.Totals.Violent.Assault,6322.0
Wisconsin,2004,Data.Totals.Violent.Assault,6191.0
Wisconsin,2005,Data.Totals.Violent.Assault,7471.0
Wisconsin,2006,Data.Totals.Violent.Assault,8937.0
Wisconsin,2007,Data.Totals.Violent.Assault,9438.0
Wisconsin,2008,Data.Totals.Violent.Assault,9070.0
Wisconsin,2009,Data.Totals.Violent.Assault,8482.0
Wisconsin,2010,Data.Totals.Violent.Assault,8305.0
Wisconsin,2011,Data.Totals.Violent.Assault,8340.0
Wisconsin,2012,Data.Totals.Violent.Assault,10050.0
Wisconsin,2013,Data.Totals.Violent.Assault,9278.0
Wisconsin,2014,Data.Totals.Violent.Assault,9809.0
Wisconsin,2015,Data.Totals.Violent.Assault,10395.0
Wisconsin,2016,Data.Totals.Violent.Assault,10765.0
Wisconsin,2017,Data.Totals.Violent.Assault,11869.0
Wisconsin,2018,Data.Totals.Violent.Assault,11263.0
Wisconsin,2019,Data.Totals.Violent.Assault,11643.0
Wyoming,1960,Data.Totals.Violent.Assault,147.0
Wyoming,1961,Data.Totals.Violent.Assault,144.0
Wyoming,1962,Data.Totals.Violent.Assault,65.0
Wyoming,1963,Data.Totals.Violent.Assault,108.0
Wyoming,1964,Data.Totals.Violent.Assault,185.0
Wyoming,1965,Data.Totals.Violent.Assault,147.0
Wyoming,1966,Data.Totals.Violent.Assault,148.0
Wyoming,1967,Data.Totals.Violent.Assault,213.0
Wyoming,1968,Data.Totals.Violent.Assault,191.0
Wyoming,1969,Data.Totals.Violent.Assault,165.0
Wyoming,1970,Data.Totals.Violent.Assault,243.0
Wyoming,1971,Data.Totals.Violent.Assault,399.0
Wyoming,1972,Data.Totals.Violent.Assault,332.0
Wyoming,1973,Data.Totals.Violent.Assault,568.0
Wyoming,1974,Data.Totals.Violent.Assault,293.0
Wyoming,1975,Data.Totals.Violent.Assault,477.0
Wyoming,1976,Data.Totals.Violent.Assault,613.0
Wyoming,1977,Data.Totals.Violent.Assault,706.0
Wyoming,1978,Data.Totals.Violent.Assault,855.0
Wyoming,1979,Data.Totals.Violent.Assault,1224.0
Wyoming,1980,Data.Totals.Violent.Assault,1470.0
Wyoming,1981,Data.Totals.Violent.Assault,1709.0
Wyoming,1982,Data.Totals.Violent.Assault,1173.0
Wyoming,1983,Data.Totals.Violent.Assault,926.0
Wyoming,1984,Data.Totals.Violent.Assault,995.0
Wyoming,1985,Data.Totals.Violent.Assault,1069.0
Wyoming,1986,Data.Totals.Violent.Assault,1234.0
Wyoming,1987,Data.Totals.Violent.Assault,1125.0
Wyoming,1988,Data.Totals.Violent.Assault,1283.0
Wyoming,1989,Data.Totals.Violent.Assault,991.0
Wyoming,1990,Data.Totals.Violent.Assault,1139.0
Wyoming,1991,Data.Totals.Violent.Assault,1214.0
Wyoming,1992,Data.Totals.Violent.Assault,1225.0
Wyoming,1993,Data.Totals.Violent.Assault,1087.0
Wyoming,1994,Data.Totals.Violent.Assault,1042.0
Wyoming,1995,Data.Totals.Violent.Assault,959.0
Wyoming,1996,Data.Totals.Violent.Assault,947.0
Wyoming,1997,Data.Totals.Violent.Assault,986.0
Wyoming,1998,Data.Totals.Violent.Assault,957.0
Wyoming,1999,Data.Totals.Violent.Assault,893.0
Wyoming,2000,Data.Totals.Violent.Assault,1074.0
Wyoming,2001,Data.Totals.Violent.Assault,1026.0
Wyoming,2002,Data.Totals.Violent.Assault,1108.0
Wyoming,2003,Data.Totals.Violent.Assault,1080.0
Wyoming,2004,Data.Totals.Violent.Assault,973.0
Wyoming,2005,Data.Totals.Violent.Assault,958.0
Wyoming,2006,Data.Totals.Violent.Assault,1071.0
Wyoming,2007,Data.Totals.Violent.Assault,1067.0
Wyoming,2008,Data.Totals.Violent.Assault,1046.0
Wyoming,2009,Data.Totals.Violent.Assault,935.0
Wyoming,2010,Data.Totals.Violent.Assault,870.0
Wyoming,2011,Data.Totals.Violent.Assault,1010.0
Wyoming,2012,Data.Totals.Violent.Assault,932.0
Wyoming,2013,Data.Totals.Violent.Assault,916.0
Wyoming,2014,Data.Totals.Violent.Assault,899.0
Wyoming,2015,Data.Totals.Violent.Assault,1054.0
Wyoming,2016,Data.Totals.Violent.Assault,1146.0
Wyoming,2017,Data.Totals.Violent.Assault,1022.0
Wyoming,2018,Data.Totals.Violent.Assault,870.0
Wyoming,2019,Data.Totals.Violent.Assault,854.0
Alabama,1960,Data.Totals.Violent.Murder,406.0
Alabama,1961,Data.Totals.Violent.Murder,427.0
Alabama,1962,Data.Totals.Violent.Murder,316.0
Alabama,1963,Data.Totals.Violent.Murder,340.0
Alabama,1964,Data.Totals.Violent.Murder,316.0
Alabama,1965,Data.Totals.Violent.Murder,395.0
Alabama,1966,Data.Totals.Violent.Murder,384.0
Alabama,1967,Data.Totals.Violent.Murder,415.0
Alabama,1968,Data.Totals.Violent.Murder,421.0
Alabama,1969,Data.Totals.Violent.Murder,485.0
Alabama,1970,Data.Totals.Violent.Murder,404.0
Alabama,1971,Data.Totals.Violent.Murder,524.0
Alabama,1972,Data.Totals.Violent.Murder,496.0
Alabama,1973,Data.Totals.Violent.Murder,468.0
Alabama,1974,Data.Totals.Violent.Murder,536.0
Alabama,1975,Data.Totals.Violent.Murder,577.0
Alabama,1976,Data.Totals.Violent.Murder,553.0
Alabama,1977,Data.Totals.Violent.Murder,524.0
Alabama,1978,Data.Totals.Violent.Murder,499.0
Alabama,1979,Data.Totals.Violent.Murder,496.0
Alabama,1980,Data.Totals.Violent.Murder,509.0
Alabama,1981,Data.Totals.Violent.Murder,465.0
Alabama,1982,Data.Totals.Violent.Murder,417.0
Alabama,1983,Data.Totals.Violent.Murder,364.0
Alabama,1984,Data.Totals.Violent.Murder,374.0
Alabama,1985,Data.Totals.Violent.Murder,396.0
Alabama,1986,Data.Totals.Violent.Murder,409.0
Alabama,1987,Data.Totals.Violent.Murder,380.0
Alabama,1988,Data.Totals.Violent.Murder,408.0
Alabama,1989,Data.Totals.Violent.Murder,421.0
Alabama,1990,Data.Totals.Violent.Murder,467.0
Alabama,1991,Data.Totals.Violent.Murder,469.0
Alabama,1992,Data.Totals.Violent.Murder,455.0
Alabama,1993,Data.Totals.Violent.Murder,484.0
Alabama,1994,Data.Totals.Violent.Murder,501.0
Alabama,1995,Data.Totals.Violent.Murder,475.0
Alabama,1996,Data.Totals.Violent.Murder,444.0
Alabama,1997,Data.Totals.Violent.Murder,426.0
Alabama,1998,Data.Totals.Violent.Murder,354.0
Alabama,1999,Data.Totals.Violent.Murder,345.0
Alabama,2000,Data.Totals.Violent.Murder,329.0
Alabama,2001,Data.Totals.Violent.Murder,379.0
Alabama,2002,Data.Totals.Violent.Murder,303.0
Alabama,2003,Data.Totals.Violent.Murder,299.0
Alabama,2004,Data.Totals.Violent.Murder,254.0
Alabama,2005,Data.Totals.Violent.Murder,374.0
Alabama,2006,Data.Totals.Violent.Murder,382.0
Alabama,2007,Data.Totals.Violent.Murder,412.0
Alabama,2008,Data.Totals.Violent.Murder,351.0
Alabama,2009,Data.Totals.Violent.Murder,322.0
Alabama,2010,Data.Totals.Violent.Murder,275.0
Alabama,2011,Data.Totals.Violent.Murder,299.0
Alabama,2012,Data.Totals.Violent.Murder,342.0
Alabama,2013,Data.Totals.Violent.Murder,347.0
Alabama,2014,Data.Totals.Violent.Murder,276.0
Alabama,2015,Data.Totals.Violent.Murder,348.0
Alabama,2016,Data.Totals.Violent.Murder,407.0
Alabama,2017,Data.Totals.Violent.Murder,404.0
Alabama,2018,Data.Totals.Violent.Murder,383.0
Alabama,2019,Data.Totals.Violent.Murder,358.0
Alaska,1960,Data.Totals.Violent.Murder,23.0
Alaska,1961,Data.Totals.Violent.Murder,27.0
Alaska,1962,Data.Totals.Violent.Murder,11.0
Alaska,1963,Data.Totals.Violent.Murder,16.0
Alaska,1964,Data.Totals.Violent.Murder,26.0
Alaska,1965,Data.Totals.Violent.Murder,16.0
Alaska,1966,Data.Totals.Violent.Murder,35.0
Alaska,1967,Data.Totals.Violent.Murder,26.0
Alaska,1968,Data.Totals.Violent.Murder,29.0
Alaska,1969,Data.Totals.Violent.Murder,30.0
Alaska,1970,Data.Totals.Violent.Murder,37.0
Alaska,1971,Data.Totals.Violent.Murder,42.0
Alaska,1972,Data.Totals.Violent.Murder,31.0
Alaska,1973,Data.Totals.Violent.Murder,33.0
Alaska,1974,Data.Totals.Violent.Murder,46.0
Alaska,1975,Data.Totals.Violent.Murder,43.0
Alaska,1976,Data.Totals.Violent.Murder,43.0
Alaska,1977,Data.Totals.Violent.Murder,44.0
Alaska,1978,Data.Totals.Violent.Murder,52.0
Alaska,1979,Data.Totals.Violent.Murder,54.0
Alaska,1980,Data.Totals.Violent.Murder,39.0
Alaska,1981,Data.Totals.Violent.Murder,60.0
Alaska,1982,Data.Totals.Violent.Murder,81.0
Alaska,1983,Data.Totals.Violent.Murder,66.0
Alaska,1984,Data.Totals.Violent.Murder,58.0
Alaska,1985,Data.Totals.Violent.Murder,51.0
Alaska,1986,Data.Totals.Violent.Murder,46.0
Alaska,1987,Data.Totals.Violent.Murder,53.0
Alaska,1988,Data.Totals.Violent.Murder,29.0
Alaska,1989,Data.Totals.Violent.Murder,42.0
Alaska,1990,Data.Totals.Violent.Murder,41.0
Alaska,1991,Data.Totals.Violent.Murder,42.0
Alaska,1992,Data.Totals.Violent.Murder,44.0
Alaska,1993,Data.Totals.Violent.Murder,54.0
Alaska,1994,Data.Totals.Violent.Murder,38.0
Alaska,1995,Data.Totals.Violent.Murder,55.0
Alaska,1996,Data.Totals.Violent.Murder,45.0
Alaska,1997,Data.Totals.Violent.Murder,54.0
Alaska,1998,Data.Totals.Violent.Murder,41.0
Alaska,1999,Data.Totals.Violent.Murder,52.0
Alaska,2000,Data.Totals.Violent.Murder,27.0
Alaska,2001,Data.Totals.Violent.Murder,39.0
Alaska,2002,Data.Totals.Violent.Murder,33.0
Alaska,2003,Data.Totals.Violent.Murder,39.0
Alaska,2004,Data.Totals.Violent.Murder,37.0
Alaska,2005,Data.Totals.Violent.Murder,32.0
Alaska,2006,Data.Totals.Violent.Murder,36.0
Alaska,2007,Data.Totals.Violent.Murder,43.0
Alaska,2008,Data.Totals.Violent.Murder,27.0
Alaska,2009,Data.Totals.Violent.Murder,22.0
Alaska,2010,Data.Totals.Violent.Murder,31.0
Alaska,2011,Data.Totals.Violent.Murder,30.0
Alaska,2012,Data.Totals.Violent.Murder,30.0
Alaska,2013,Data.Totals.Violent.Murder,34.0
Alaska,2014,Data.Totals.Violent.Murder,41.0
Alaska,2015,Data.Totals.Violent.Murder,59.0
Alaska,2016,Data.Totals.Violent.Murder,52.0
Alaska,2017,Data.Totals.Violent.Murder,62.0
Alaska,2018,Data.Totals.Violent.Murder,47.0
Alaska,2019,Data.Totals.Violent.Murder,69.0
Arizona,1960,Data.Totals.Violent.Murder,78.0
Arizona,1961,Data.Totals.Violent.Murder,84.0
Arizona,1962,Data.Totals.Violent.Murder,86.0
Arizona,1963,Data.Totals.Violent.Murder,93.0
Arizona,1964,Data.Totals.Violent.Murder,83.0
Arizona,1965,Data.Totals.Violent.Murder,80.0
Arizona,1966,Data.Totals.Violent.Murder,98.0
Arizona,1967,Data.Totals.Violent.Murder,91.0
Arizona,1968,Data.Totals.Violent.Murder,105.0
Arizona,1969,Data.Totals.Violent.Murder,102.0
Arizona,1970,Data.Totals.Violent.Murder,168.0
Arizona,1971,Data.Totals.Violent.Murder,124.0
Arizona,1972,Data.Totals.Violent.Murder,142.0
Arizona,1973,Data.Totals.Violent.Murder,167.0
Arizona,1974,Data.Totals.Violent.Murder,206.0
Arizona,1975,Data.Totals.Violent.Murder,191.0
Arizona,1976,Data.Totals.Violent.Murder,177.0
Arizona,1977,Data.Totals.Violent.Murder,217.0
Arizona,1978,Data.Totals.Violent.Murder,221.0
Arizona,1979,Data.Totals.Violent.Murder,219.0
Arizona,1980,Data.Totals.Violent.Murder,279.0
Arizona,1981,Data.Totals.Violent.Murder,227.0
Arizona,1982,Data.Totals.Violent.Murder,236.0
Arizona,1983,Data.Totals.Violent.Murder,213.0
Arizona,1984,Data.Totals.Violent.Murder,238.0
Arizona,1985,Data.Totals.Violent.Murder,254.0
Arizona,1986,Data.Totals.Violent.Murder,307.0
Arizona,1987,Data.Totals.Violent.Murder,253.0
Arizona,1988,Data.Totals.Violent.Murder,294.0
Arizona,1989,Data.Totals.Violent.Murder,237.0
Arizona,1990,Data.Totals.Violent.Murder,284.0
Arizona,1991,Data.Totals.Violent.Murder,291.0
Arizona,1992,Data.Totals.Violent.Murder,312.0
Arizona,1993,Data.Totals.Violent.Murder,339.0
Arizona,1994,Data.Totals.Violent.Murder,426.0
Arizona,1995,Data.Totals.Violent.Murder,439.0
Arizona,1996,Data.Totals.Violent.Murder,377.0
Arizona,1997,Data.Totals.Violent.Murder,375.0
Arizona,1998,Data.Totals.Violent.Murder,376.0
Arizona,1999,Data.Totals.Violent.Murder,384.0
Arizona,2000,Data.Totals.Violent.Murder,359.0
Arizona,2001,Data.Totals.Violent.Murder,400.0
Arizona,2002,Data.Totals.Violent.Murder,387.0
Arizona,2003,Data.Totals.Violent.Murder,441.0
Arizona,2004,Data.Totals.Violent.Murder,414.0
Arizona,2005,Data.Totals.Violent.Murder,445.0
Arizona,2006,Data.Totals.Violent.Murder,533.0
Arizona,2007,Data.Totals.Violent.Murder,548.0
Arizona,2008,Data.Totals.Violent.Murder,462.0
Arizona,2009,Data.Totals.Violent.Murder,380.0
Arizona,2010,Data.Totals.Violent.Murder,408.0
Arizona,2011,Data.Totals.Violent.Murder,397.0
Arizona,2012,Data.Totals.Violent.Murder,358.0
Arizona,2013,Data.Totals.Violent.Murder,357.0
Arizona,2014,Data.Totals.Violent.Murder,319.0
Arizona,2015,Data.Totals.Violent.Murder,309.0
Arizona,2016,Data.Totals.Violent.Murder,380.0
Arizona,2017,Data.Totals.Violent.Murder,416.0
Arizona,2018,Data.Totals.Violent.Murder,369.0
Arizona,2019,Data.Totals.Violent.Murder,365.0
Arkansas,1960,Data.Totals.Violent.Murder,152.0
Arkansas,1961,Data.Totals.Violent.Murder,163.0
Arkansas,1962,Data.Totals.Violent.Murder,144.0
Arkansas,1963,Data.Totals.Violent.Murder,137.0
Arkansas,1964,Data.Totals.Violent.Murder,147.0
Arkansas,1965,Data.Totals.Violent.Murder,115.0
Arkansas,1966,Data.Totals.Violent.Murder,139.0
Arkansas,1967,Data.Totals.Violent.Murder,173.0
Arkansas,1968,Data.Totals.Violent.Murder,163.0
Arkansas,1969,Data.Totals.Violent.Murder,197.0
Arkansas,1970,Data.Totals.Violent.Murder,195.0
Arkansas,1971,Data.Totals.Violent.Murder,204.0
Arkansas,1972,Data.Totals.Violent.Murder,206.0
Arkansas,1973,Data.Totals.Violent.Murder,180.0
Arkansas,1974,Data.Totals.Violent.Murder,231.0
Arkansas,1975,Data.Totals.Violent.Murder,213.0
Arkansas,1976,Data.Totals.Violent.Murder,213.0
Arkansas,1977,Data.Totals.Violent.Murder,188.0
Arkansas,1978,Data.Totals.Violent.Murder,199.0
Arkansas,1979,Data.Totals.Violent.Murder,198.0
Arkansas,1980,Data.Totals.Violent.Murder,210.0
Arkansas,1981,Data.Totals.Violent.Murder,209.0
Arkansas,1982,Data.Totals.Violent.Murder,187.0
Arkansas,1983,Data.Totals.Violent.Murder,178.0
Arkansas,1984,Data.Totals.Violent.Murder,176.0
Arkansas,1985,Data.Totals.Violent.Murder,187.0
Arkansas,1986,Data.Totals.Violent.Murder,191.0
Arkansas,1987,Data.Totals.Violent.Murder,182.0
Arkansas,1988,Data.Totals.Violent.Murder,211.0
Arkansas,1989,Data.Totals.Violent.Murder,203.0
Arkansas,1990,Data.Totals.Violent.Murder,241.0
Arkansas,1991,Data.Totals.Violent.Murder,264.0
Arkansas,1992,Data.Totals.Violent.Murder,259.0
Arkansas,1993,Data.Totals.Violent.Murder,247.0
Arkansas,1994,Data.Totals.Violent.Murder,294.0
Arkansas,1995,Data.Totals.Violent.Murder,259.0
Arkansas,1996,Data.Totals.Violent.Murder,219.0
Arkansas,1997,Data.Totals.Violent.Murder,250.0
Arkansas,1998,Data.Totals.Violent.Murder,201.0
Arkansas,1999,Data.Totals.Violent.Murder,143.0
Arkansas,2000,Data.Totals.Violent.Murder,168.0
Arkansas,2001,Data.Totals.Violent.Murder,148.0
Arkansas,2002,Data.Totals.Violent.Murder,142.0
Arkansas,2003,Data.Totals.Violent.Murder,180.0
Arkansas,2004,Data.Totals.Violent.Murder,176.0
Arkansas,2005,Data.Totals.Violent.Murder,189.0
Arkansas,2006,Data.Totals.Violent.Murder,205.0
Arkansas,2007,Data.Totals.Violent.Murder,198.0
Arkansas,2008,Data.Totals.Violent.Murder,165.0
Arkansas,2009,Data.Totals.Violent.Murder,179.0
Arkansas,2010,Data.Totals.Violent.Murder,134.0
Arkansas,2011,Data.Totals.Violent.Murder,160.0
Arkansas,2012,Data.Totals.Violent.Murder,173.0
Arkansas,2013,Data.Totals.Violent.Murder,159.0
Arkansas,2014,Data.Totals.Violent.Murder,165.0
Arkansas,2015,Data.Totals.Violent.Murder,181.0
Arkansas,2016,Data.Totals.Violent.Murder,216.0
Arkansas,2017,Data.Totals.Violent.Murder,258.0
Arkansas,2018,Data.Totals.Violent.Murder,216.0
Arkansas,2019,Data.Totals.Violent.Murder,242.0
California,1960,Data.Totals.Violent.Murder,616.0
California,1961,Data.Totals.Violent.Murder,605.0
California,1962,Data.Totals.Violent.Murder,657.0
California,1963,Data.Totals.Violent.Murder,673.0
California,1964,Data.Totals.Violent.Murder,740.0
California,1965,Data.Totals.Violent.Murder,880.0
California,1966,Data.Totals.Violent.Murder,868.0
California,1967,Data.Totals.Violent.Murder,1039.0
California,1968,Data.Totals.Violent.Murder,1150.0
California,1969,Data.Totals.Violent.Murder,1386.0
California,1970,Data.Totals.Violent.Murder,1376.0
California,1971,Data.Totals.Violent.Murder,1642.0
California,1972,Data.Totals.Violent.Murder,1791.0
California,1973,Data.Totals.Violent.Murder,1862.0
California,1974,Data.Totals.Violent.Murder,1985.0
California,1975,Data.Totals.Violent.Murder,2209.0
California,1976,Data.Totals.Violent.Murder,2220.0
California,1977,Data.Totals.Violent.Murder,2515.0
California,1978,Data.Totals.Violent.Murder,2611.0
California,1979,Data.Totals.Violent.Murder,2952.0
California,1980,Data.Totals.Violent.Murder,3411.0
California,1981,Data.Totals.Violent.Murder,3143.0
California,1982,Data.Totals.Violent.Murder,2779.0
California,1983,Data.Totals.Violent.Murder,2639.0
California,1984,Data.Totals.Violent.Murder,2717.0
California,1985,Data.Totals.Violent.Murder,2770.0
California,1986,Data.Totals.Violent.Murder,3038.0
California,1987,Data.Totals.Violent.Murder,2924.0
California,1988,Data.Totals.Violent.Murder,2936.0
California,1989,Data.Totals.Violent.Murder,3158.0
California,1990,Data.Totals.Violent.Murder,3553.0
California,1991,Data.Totals.Violent.Murder,3859.0
California,1992,Data.Totals.Violent.Murder,3921.0
California,1993,Data.Totals.Violent.Murder,4096.0
California,1994,Data.Totals.Violent.Murder,3703.0
California,1995,Data.Totals.Violent.Murder,3531.0
California,1996,Data.Totals.Violent.Murder,2916.0
California,1997,Data.Totals.Violent.Murder,2579.0
California,1998,Data.Totals.Violent.Murder,2171.0
California,1999,Data.Totals.Violent.Murder,2005.0
California,2000,Data.Totals.Violent.Murder,2079.0
California,2001,Data.Totals.Violent.Murder,2206.0
California,2002,Data.Totals.Violent.Murder,2395.0
California,2003,Data.Totals.Violent.Murder,2407.0
California,2004,Data.Totals.Violent.Murder,2392.0
California,2005,Data.Totals.Violent.Murder,2503.0
California,2006,Data.Totals.Violent.Murder,2486.0
